State Code,County Code,Parameter Name,Units of Measure,Arithmetic Mean
24,27,Oxides of nitrogen (NOx),Parts per billion,31.491101
24,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.729833
24,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.687356
24,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.687356
24,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.687356
24,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.687356
24,29,Ozone,Parts per million,0.044429
24,29,Ozone,Parts per million,0.041259
24,29,Ozone,Parts per million,0.041259
24,29,Ozone,Parts per million,0.040889
24,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.204337
24,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.131765
24,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.131765
24,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.131765
24,29,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.131765
24,31,Ozone,Parts per million,0.038964
24,31,Ozone,Parts per million,0.036407
24,31,Ozone,Parts per million,0.036407
24,31,Ozone,Parts per million,0.035926
24,31,Wind Speed - Resultant,Knots,2.255202
24,31,Wind Direction - Resultant,Degrees Compass,200.174785
24,31,Outdoor Temperature,Degrees Fahrenheit,41.740143
24,31,Relative Humidity ,Percent relative humidity,61.374822
24,31,Barometric pressure,Millibars,1003.082185
24,31,Rain/melt precipitation,Inches (rainfall),0.003007
24,31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.090502
24,31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.031325
24,31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.031325
24,31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.031325
24,31,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.031325
24,33,Ozone,Parts per million,0.038477
24,33,Ozone,Parts per million,0.035105
24,33,Ozone,Parts per million,0.035105
24,33,Ozone,Parts per million,0.03446
24,33,Wind Speed - Resultant,Knots,2.508599
24,33,Wind Direction - Resultant,Degrees Compass,181.020584
24,33,Outdoor Temperature,Degrees Fahrenheit,42.574822
24,33,Relative Humidity ,Percent relative humidity,60.359145
24,33,Solar radiation,Langleys/minute,0.16286
24,33,Barometric pressure,Millibars,1011.645606
24,33,Rain/melt precipitation,Inches (rainfall),0.003335
24,33,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.682752
24,33,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.645977
24,33,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.645977
24,33,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.645977
24,33,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.645977
24,33,Ozone,Parts per million,0.042821
24,33,Ozone,Parts per million,0.040333
24,33,Ozone,Parts per million,0.040333
24,33,Ozone,Parts per million,0.039704
24,43,Ozone,Parts per million,0.041704
24,43,Ozone,Parts per million,0.039385
24,43,Ozone,Parts per million,0.039385
24,43,Ozone,Parts per million,0.038808
24,43,Wind Speed - Resultant,Knots,6.348184
24,43,Wind Direction - Resultant,Degrees Compass,206.949136
24,43,Outdoor Temperature,Degrees Fahrenheit,41.115201
24,43,Relative Humidity ,Percent relative humidity,59.947897
24,43,Barometric pressure,Millibars,998.111855
24,43,Rain/melt precipitation,Inches (rainfall),0.00272
24,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.583931
24,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.516092
24,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.516092
24,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.516092
24,43,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.516092
24,510,Nitric oxide (NO),Parts per billion,10.574449
24,510,Nitrogen dioxide (NO2),Parts per billion,29.513253
24,510,Nitrogen dioxide (NO2),Parts per billion,15.651884
24,510,Oxides of nitrogen (NOx),Parts per billion,26.277093
24,510,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.443482
24,510,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.418605
24,510,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.418605
24,510,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.418605
24,510,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.418605
25,1,Wind Speed - Scalar,Knots,4.783148
25,1,Wind Direction - Scalar,Degrees Compass,237.549285
25,1,Outdoor Temperature,Degrees Fahrenheit,35.824548
25,1,Relative Humidity ,Percent relative humidity,67.165663
25,1,Solar radiation,Langleys/minute,0.103441
25,1,Barometric pressure,Millibars,1009.256777
25,3,Wind Speed - Scalar,Knots,4.075734
25,3,Wind Direction - Scalar,Degrees Compass,215.779021
25,3,Outdoor Temperature,Degrees Fahrenheit,29.555556
25,3,Relative Humidity ,Percent relative humidity,71.604167
25,3,Solar radiation,Langleys/minute,0.102014
25,3,Barometric pressure,Millibars,978.268056
25,3,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.473526
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.21174
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.171667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.171667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.171667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.171667
25,3,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.413662
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.47479
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.436667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.436667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.436667
25,3,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.436667
25,5,Sulfur dioxide,Parts per billion,0.766667
25,5,Sulfur dioxide,Parts per billion,0.208685
25,5,Sulfur dioxide,Parts per billion,0.212963
25,5,Sulfur dioxide,Parts per billion,0.188971
25,5,Sulfur dioxide,Parts per billion,0.207553
25,5,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.909853
25,5,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.866667
25,5,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.866667
25,5,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.866667
25,5,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.866667
25,5,Wind Speed - Scalar,Knots,3.801254
25,5,Wind Direction - Scalar,Degrees Compass,219.595122
25,5,Outdoor Temperature,Degrees Fahrenheit,36.307639
25,5,Relative Humidity ,Percent relative humidity,65.65
25,5,Solar radiation,Langleys/minute,0.086597
25,5,Barometric pressure,Millibars,1018.682639
25,9,Reactive oxides of nitrogen (NOy),Parts per billion,11.256496
25,9,Nitric oxide (NO),Parts per billion,0.977005
25,9,Nitrogen dioxide (NO2),Parts per billion,20.34
25,9,Nitrogen dioxide (NO2),Parts per billion,9.373297
25,9,Formaldehyde,Parts per billion Carbon,3.266667
25,9,Formaldehyde,Parts per billion Carbon,2.95
25,9,Acetaldehyde,Parts per billion Carbon,1.786667
25,9,Acetaldehyde,Parts per billion Carbon,1.55
25,9,Wind Speed - Scalar,Knots,7.109377
25,9,Wind Direction - Scalar,Degrees Compass,238.03499
25,9,Outdoor Temperature,Degrees Fahrenheit,35.428472
25,9,Relative Humidity ,Percent relative humidity,60.586881
25,9,Ultraviolet radiation,Langleys/minute,0.006453
25,9,Barometric pressure,Millibars,1009.440335
25,9,Rain/melt precipitation,Inches (rainfall),0.002451
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.010623
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.961667
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.961667
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.961667
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.961667
25,9,Wind Speed - Scalar,Knots,3.782947
25,9,Wind Direction - Scalar,Degrees Compass,242.146667
25,9,Outdoor Temperature,Degrees Fahrenheit,33.118056
25,9,Relative Humidity ,Percent relative humidity,66.043056
25,9,Solar radiation,Langleys/minute,0.097359
25,9,Barometric pressure,Millibars,1012.411111
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.329114
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.313333
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.313333
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.313333
25,9,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.313333
25,11,Wind Speed - Scalar,Knots,2.935146
25,11,Wind Direction - Scalar,Degrees Compass,193.839609
25,11,Outdoor Temperature,Degrees Fahrenheit,32.578472
25,11,Relative Humidity ,Percent relative humidity,71.355556
25,11,Solar radiation,Langleys/minute,0.095456
25,11,Barometric pressure,Millibars,1007.113194
25,11,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.47991
25,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.997199
25,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.943333
25,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.943333
25,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.943333
25,11,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.943333
25,13,Nitric oxide (NO),Parts per billion,3.628177
25,13,Nitrogen dioxide (NO2),Parts per billion,18.133333
25,13,Nitrogen dioxide (NO2),Parts per billion,8.541757
25,13,Oxides of nitrogen (NOx),Parts per billion,12.261438
25,13,Wind Speed - Scalar,Knots,4.649505
25,13,Wind Direction - Scalar,Degrees Compass,221.821075
25,13,Outdoor Temperature,Degrees Fahrenheit,32.079861
25,13,Relative Humidity ,Percent relative humidity,62.4625
25,13,Solar radiation,Langleys/minute,0.124181
25,13,Barometric pressure,Millibars,1007.786806
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.004633
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.974074
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.974074
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.974074
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.974074
25,13,Carbon monoxide,Parts per million,0.383556
25,13,Carbon monoxide,Parts per million,0.3856
25,13,Sulfur dioxide,Parts per billion,1.060377
25,13,Sulfur dioxide,Parts per billion,0.437814
25,13,Sulfur dioxide,Parts per billion,0.432075
25,13,Sulfur dioxide,Parts per billion,0.406176
25,13,Sulfur dioxide,Parts per billion,0.438986
25,13,Nitric oxide (NO),Parts per billion,13.028384
25,13,Nitrogen dioxide (NO2),Parts per billion,26.85
25,13,Nitrogen dioxide (NO2),Parts per billion,15.013828
25,13,Oxides of nitrogen (NOx),Parts per billion,28.034207
25,13,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.752149
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.645455
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.648333
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.648333
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.648333
25,13,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.648333
25,15,Sulfur dioxide,Parts per billion,0.205263
25,15,Sulfur dioxide,Parts per billion,0.084973
25,15,Sulfur dioxide,Parts per billion,0.087719
25,15,Sulfur dioxide,Parts per billion,0.070805
25,15,Sulfur dioxide,Parts per billion,0.086418
25,15,Reactive oxides of nitrogen (NOy),Parts per billion,5.105328
25,15,Nitric oxide (NO),Parts per billion,0.286867
25,15,Nitric oxide (NO),Parts per billion,0.443057
25,15,Nitrogen dioxide (NO2),Parts per billion,8.762712
25,15,Nitrogen dioxide (NO2),Parts per billion,3.955246
25,15,Oxides of nitrogen (NOx),Parts per billion,4.380044
25,15,Wind Speed - Scalar,Knots,5.33215
25,15,Wind Direction - Scalar,Degrees Compass,218.31872
25,15,Outdoor Temperature,Degrees Fahrenheit,30.7875
25,15,Relative Humidity ,Percent relative humidity,71.476389
25,15,Solar radiation,Langleys/minute,0.102849
25,15,Barometric pressure,Millibars,974.081944
25,15,Rain/melt precipitation,Inches (rainfall),0.003672
25,15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.675297
25,15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.625
25,15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.625
25,15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.625
25,15,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.625
25,17,Nitric oxide (NO),Parts per billion,13.132601
25,17,Nitrogen dioxide (NO2),Parts per billion,25.474576
25,17,Nitrogen dioxide (NO2),Parts per billion,13.967033
25,17,Oxides of nitrogen (NOx),Parts per billion,27.09011
25,17,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.630276
25,17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.678822
25,17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.643333
25,17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.643333
25,17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.643333
25,17,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.643333
25,21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.575908
25,21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.376
25,21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.376
25,21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.376
25,21,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.376
25,21,Nitric oxide (NO),Parts per billion,0.868709
25,21,Nitrogen dioxide (NO2),Parts per billion,14
25,21,Nitrogen dioxide (NO2),Parts per billion,6.20423
25,21,Oxides of nitrogen (NOx),Parts per billion,7.200584
25,21,Outdoor Temperature,Degrees Fahrenheit,34.605556
25,21,Relative Humidity ,Percent relative humidity,67.672222
25,21,Solar radiation,Langleys/minute,0.129951
25,21,Barometric pressure,Millibars,992.991667
25,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.470904
25,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.451852
25,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.451852
25,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.451852
25,23,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.451852
25,25,Sulfur dioxide,Parts per billion,0.821053
25,25,Sulfur dioxide,Parts per billion,0.446447
25,25,Sulfur dioxide,Parts per billion,0.450877
25,25,Sulfur dioxide,Parts per billion,0.41542
25,25,Sulfur dioxide,Parts per billion,0.446745
25,25,Nitric oxide (NO),Parts per billion,8.877013
25,25,Nitrogen dioxide (NO2),Parts per billion,27.965517
25,25,Nitrogen dioxide (NO2),Parts per billion,16.492679
25,25,Oxides of nitrogen (NOx),Parts per billion,25.39019
25,25,Carbon monoxide,Parts per million,0.277368
25,25,Carbon monoxide,Parts per million,0.280376
25,25,Sulfur dioxide,Parts per billion,0.77
25,25,Sulfur dioxide,Parts per billion,0.537209
25,25,Sulfur dioxide,Parts per billion,0.536667
25,25,Sulfur dioxide,Parts per billion,0.510284
25,25,Sulfur dioxide,Parts per billion,0.536831
25,25,Reactive oxides of nitrogen (NOy),Parts per billion,23.568298
25,25,Nitric oxide (NO),Parts per billion,7.073508
25,25,Nitric oxide (NO),Parts per billion,6.372316
25,25,Nitrogen dioxide (NO2),Parts per billion,28.316667
25,25,Nitrogen dioxide (NO2),Parts per billion,15.270742
25,25,Oxides of nitrogen (NOx),Parts per billion,22.350073
25,25,Formaldehyde,Parts per billion Carbon,1.3
25,25,Formaldehyde,Parts per billion Carbon,1.225
25,25,Acetaldehyde,Parts per billion Carbon,1.033333
25,25,Acetaldehyde,Parts per billion Carbon,0.975
25,25,Ozone,Parts per million,0.0328
25,25,Ozone,Parts per million,0.029233
25,25,Ozone,Parts per million,0.029233
25,25,Ozone,Parts per million,0.028814
25,25,Wind Speed - Scalar,Knots,4.02274
25,25,Wind Direction - Scalar,Degrees Compass,225.575104
25,25,Wind Speed - Resultant,Knots,3.378929
25,25,Wind Direction - Resultant,Degrees Compass,226.036161
25,25,Outdoor Temperature,Degrees Fahrenheit,36.013194
25,25,Relative Humidity ,Percent relative humidity,57.931944
25,25,Solar radiation,Langleys/minute,0.101639
25,25,Barometric pressure,Millibars,1014.397917
25,25,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.475174
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.848442
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.834483
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.834483
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.834483
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.834483
25,25,Carbon monoxide,Parts per million,0.21759
25,25,Carbon monoxide,Parts per million,0.217836
25,25,Nitric oxide (NO),Parts per billion,12.408927
25,25,Nitrogen dioxide (NO2),Parts per billion,31.583333
25,25,Nitrogen dioxide (NO2),Parts per billion,18.738661
25,25,Oxides of nitrogen (NOx),Parts per billion,31.149028
25,25,Wind Speed - Scalar,Knots,5.256198
25,25,Wind Direction - Scalar,Degrees Compass,229.624652
25,25,Outdoor Temperature,Degrees Fahrenheit,36.369777
25,25,Relative Humidity ,Percent relative humidity,59.609331
25,25,Solar radiation,Langleys/minute,0.1236
25,25,Barometric pressure,Millibars,1016.104457
25,25,Black carbon PM2.5 STP,Micrograms/cubic meter (25 C),0.809332
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.502101
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.45
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.45
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.45
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.45
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.093575
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.05
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.05
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.05
25,25,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.05
25,27,Wind Speed - Scalar,Knots,6.316343
25,27,Wind Direction - Scalar,Degrees Compass,224.134629
25,27,Outdoor Temperature,Degrees Fahrenheit,30.827778
25,27,Relative Humidity ,Percent relative humidity,68.079861
25,27,Solar radiation,Langleys/minute,0.111229
25,27,Barometric pressure,Millibars,976.136111
25,27,Carbon monoxide,Parts per million,0.319086
25,27,Carbon monoxide,Parts per million,0.321308
25,27,Sulfur dioxide,Parts per billion,0.508475
25,27,Sulfur dioxide,Parts per billion,0.097198
25,27,Sulfur dioxide,Parts per billion,0.10339
25,27,Sulfur dioxide,Parts per billion,0.088814
25,27,Sulfur dioxide,Parts per billion,0.095953
25,27,Nitric oxide (NO),Parts per billion,10.215701
25,27,Nitrogen dioxide (NO2),Parts per billion,27.610169
25,27,Nitrogen dioxide (NO2),Parts per billion,15.5708
25,27,Oxides of nitrogen (NOx),Parts per billion,25.760822
25,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.172969
25,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.136667
25,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.136667
25,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.136667
25,27,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.136667
25,27,Wind Speed - Scalar,Knots,2.656604
25,27,Wind Direction - Scalar,Degrees Compass,226.443047
25,27,Outdoor Temperature,Degrees Fahrenheit,32.990278
25,27,Relative Humidity ,Percent relative humidity,64.592361
25,27,Solar radiation,Langleys/minute,0.117722
25,27,Barometric pressure,Millibars,1006.727083
26,5,Wind Speed - Resultant,Knots,5.09185
26,5,Wind Direction - Resultant,Degrees Compass,192.36859
26,5,Solar radiation,Langleys/minute,0.126003
26,5,Barometric pressure,Millibars,995.780678
26,17,Wind Speed - Resultant,Knots,5.065568
